Date,Consumption
07-08-2015,1363.039
08-08-2015,1162.867
09-08-2015,1071.309
10-08-2015,1364.364
11-08-2015,1384.07
12-08-2015,1394.084
13-08-2015,1394.573
14-08-2015,1365.638
15-08-2015,1143.305
16-08-2015,1068.273
17-08-2015,1364.661
18-08-2015,1374.693
19-08-2015,1363.831
20-08-2015,1367.7
21-08-2015,1343.751
22-08-2015,1144.347
23-08-2015,1063.363
24-08-2015,1386.899
25-08-2015,1400.484
26-08-2015,1411.119
27-08-2015,1423.337
28-08-2015,1383.029
29-08-2015,1164.636
30-08-2015,1085.568
31-08-2015,1418.065
01-09-2015,1454.193
02-09-2015,1431.186
03-09-2015,1424.913
04-09-2015,1398.09
05-09-2015,1188.41
06-09-2015,1108.465
07-09-2015,1409.703
08-09-2015,1434.184
09-09-2015,1426.93
10-09-2015,1426.198
11-09-2015,1407.695
12-09-2015,1201.761
13-09-2015,1113.172
14-09-2015,1438.257
15-09-2015,1458.246
16-09-2015,1475.5
17-09-2015,1478.113
18-09-2015,1415.759
19-09-2015,1194.287
20-09-2015,1109.639
21-09-2015,1420.448
22-09-2015,1461.989
23-09-2015,1466.2
24-09-2015,1456.21
25-09-2015,1427.929
26-09-2015,1212.761
27-09-2015,1121.202
28-09-2015,1431.729
29-09-2015,1459.78
30-09-2015,1458.914
01-10-2015,1425.006
02-10-2015,1391.05
03-10-2015,1103.113
04-10-2015,1096.609
05-10-2015,1411.536
06-10-2015,1472.839
07-10-2015,1482.683
08-10-2015,1476.684
09-10-2015,1434.129
10-10-2015,1214.974
11-10-2015,1126.644
12-10-2015,1445.207
13-10-2015,1511.174
14-10-2015,1541.517
15-10-2015,1543.672
16-10-2015,1508.635
17-10-2015,1271.678
18-10-2015,1179.09
19-10-2015,1492.327
20-10-2015,1515.969
21-10-2015,1511.232
22-10-2015,1514.531
23-10-2015,1464.955
24-10-2015,1245.404
25-10-2015,1166.55
26-10-2015,1460.365
27-10-2015,1501.482
28-10-2015,1513.639
29-10-2015,1505.791
30-10-2015,1482.989
31-10-2015,1237.624
01-11-2015,1163.587
02-11-2015,1487.294
03-11-2015,1524.191
04-11-2015,1523.905
05-11-2015,1505.157
06-11-2015,1479.034
07-11-2015,1269.524
08-11-2015,1162.261
09-11-2015,1496.931
10-11-2015,1533.091
11-11-2015,1521.932
12-11-2015,1518.605
13-11-2015,1512.112
14-11-2015,1298.132
15-11-2015,1203.657
16-11-2015,1504.112
17-11-2015,1542.282
18-11-2015,1533.125
19-11-2015,1550.195
20-11-2015,1531.888
21-11-2015,1312.858
22-11-2015,1241.689
23-11-2015,1563.445
24-11-2015,1616.77
25-11-2015,1613.408
26-11-2015,1596.015
27-11-2015,1573.074
28-11-2015,1364.086
29-11-2015,1267.062
30-11-2015,1571.189
01-12-2015,1588.021
02-12-2015,1585.308
03-12-2015,1577.457
04-12-2015,1570.318
05-12-2015,1337.095
06-12-2015,1232.073
07-12-2015,1536.251
08-12-2015,1572.74
09-12-2015,1586.393
10-12-2015,1596.593
11-12-2015,1578.22
12-12-2015,1334.376
13-12-2015,1242.101
14-12-2015,1554.947
15-12-2015,1567.9
16-12-2015,1562.404
17-12-2015,1512.095
18-12-2015,1462.443
19-12-2015,1255.073
20-12-2015,1165.159
21-12-2015,1396.454
22-12-2015,1379.031
23-12-2015,1312.974
24-12-2015,1121.944
25-12-2015,1047.277
26-12-2015,1049.349
27-12-2015,1068.214
28-12-2015,1219.075
29-12-2015,1233.66
30-12-2015,1238.863
31-12-2015,1158.103
01-01-2016,1060.366
02-01-2016,1192.698
03-01-2016,1179.282
04-01-2016,1456.294
05-01-2016,1506.737
06-01-2016,1454.685
07-01-2016,1540.304
08-01-2016,1515.84
09-01-2016,1311.996
10-01-2016,1217.985
11-01-2016,1543.692
12-01-2016,1574.058
13-01-2016,1595.181
14-01-2016,1594.6
15-01-2016,1589.38
16-01-2016,1376.513
17-01-2016,1288.699
18-01-2016,1629.911
19-01-2016,1672.32
20-01-2016,1661.646
21-01-2016,1657.049
22-01-2016,1653.635
23-01-2016,1400.292
24-01-2016,1274.629
25-01-2016,1556.816
26-01-2016,1570.884
27-01-2016,1574.427
28-01-2016,1559.91
29-01-2016,1545.318
30-01-2016,1339.319
31-01-2016,1233.714
01-02-2016,1533.857
02-02-2016,1565.493
03-02-2016,1583.04
04-02-2016,1588.979
05-02-2016,1545.368
06-02-2016,1293.588
07-02-2016,1209.617
08-02-2016,1498.211
09-02-2016,1550.349
10-02-2016,1578.526
11-02-2016,1562.214
12-02-2016,1541.945
13-02-2016,1331.757
14-02-2016,1228.404
15-02-2016,1565.899
16-02-2016,1596.259
17-02-2016,1611.729
18-02-2016,1584.18
19-02-2016,1575.679
20-02-2016,1366.934
21-02-2016,1229.811
22-02-2016,1534.638
23-02-2016,1575.798
24-02-2016,1578.573
25-02-2016,1581.22
26-02-2016,1543.553
27-02-2016,1314.531
28-02-2016,1221.887
29-02-2016,1544.11
01-03-2016,1581.822
02-03-2016,1573.211
03-03-2016,1562.373
04-03-2016,1548.866
05-03-2016,1317.666
06-03-2016,1223.36
07-03-2016,1531.428
08-03-2016,1574.837
09-03-2016,1563.842
10-03-2016,1546.814
11-03-2016,1531.62
12-03-2016,1320.899
13-03-2016,1217.183
14-03-2016,1511.613
15-03-2016,1568.054
16-03-2016,1560.626
17-03-2016,1530.473
18-03-2016,1518.48
19-03-2016,1313.651
20-03-2016,1210.452
21-03-2016,1518.724
22-03-2016,1534.757
23-03-2016,1527.499
24-03-2016,1491.316
25-03-2016,1200.708
26-03-2016,1175.789
27-03-2016,1078.086
28-03-2016,1114.596
29-03-2016,1442.356
30-03-2016,1491.498
31-03-2016,1482.205
01-04-2016,1451.858
02-04-2016,1218.446
03-04-2016,1107.613
04-04-2016,1418.247
05-04-2016,1453.871
06-04-2016,1466.728
07-04-2016,1472.789
08-04-2016,1440.043
09-04-2016,1206.636
10-04-2016,1106.457
11-04-2016,1412.149
12-04-2016,1446.925
13-04-2016,1458.691
14-04-2016,1447.353
15-04-2016,1429.323
16-04-2016,1200.125
17-04-2016,1113.521
18-04-2016,1428.782
19-04-2016,1452.976
20-04-2016,1438.061
21-04-2016,1433.142
22-04-2016,1410.083
23-04-2016,1208.184
24-04-2016,1126.023
25-04-2016,1456.44
26-04-2016,1493.585
27-04-2016,1507.164
28-04-2016,1483.175
29-04-2016,1451.057
30-04-2016,1205.869
01-05-2016,1078.602
02-05-2016,1405.185
03-05-2016,1462.935
04-05-2016,1430.136
05-05-2016,1111.379
06-05-2016,1254.051
07-05-2016,1149.938
08-05-2016,1072.653
09-05-2016,1403.845
10-05-2016,1431.813
11-05-2016,1441.717
12-05-2016,1444.324
13-05-2016,1405.332
14-05-2016,1168.618
15-05-2016,1048.215
16-05-2016,1080.327
17-05-2016,1406.559
18-05-2016,1432.772
19-05-2016,1436.909
20-05-2016,1415.619
21-05-2016,1175.567
22-05-2016,1099.152
23-05-2016,1430.635
24-05-2016,1454.007
25-05-2016,1426.676
26-05-2016,1221.096
27-05-2016,1313.71
28-05-2016,1169.531
29-05-2016,1096.905
30-05-2016,1423.574
31-05-2016,1435.085
01-06-2016,1431.441
02-06-2016,1421.839
03-06-2016,1394.273
04-06-2016,1170.051
05-06-2016,1076.44
06-06-2016,1393.733
07-06-2016,1419.232
08-06-2016,1420.198
09-06-2016,1405.974
10-06-2016,1371.476
11-06-2016,1156.451
12-06-2016,1080.805
13-06-2016,1390.936
14-06-2016,1413.197
15-06-2016,1408.312
16-06-2016,1405.908
17-06-2016,1382.577
18-06-2016,1162.117
19-06-2016,1066.99
20-06-2016,1377.795
21-06-2016,1408.899
22-06-2016,1426.195
23-06-2016,1446.406
24-06-2016,1427.889
25-06-2016,1195.55
26-06-2016,1071.035
27-06-2016,1389.253
28-06-2016,1415.082
29-06-2016,1422.497
30-06-2016,1420.479
01-07-2016,1397.573
02-07-2016,1173.694
03-07-2016,1064.118
04-07-2016,1375.612
05-07-2016,1416.841
06-07-2016,1413.597
07-07-2016,1400.162
08-07-2016,1393.535
09-07-2016,1167.211
10-07-2016,1088.476
11-07-2016,1408.131
12-07-2016,1418.663
13-07-2016,1392.884
14-07-2016,1395.855
15-07-2016,1362.975
16-07-2016,1142.248
17-07-2016,1065.412
18-07-2016,1371.539
19-07-2016,1399.163
20-07-2016,1419.223
21-07-2016,1419.319
22-07-2016,1386.894
23-07-2016,1167.148
24-07-2016,1076.257
25-07-2016,1382.122
26-07-2016,1401.714
27-07-2016,1396.615
28-07-2016,1383.221
29-07-2016,1351.661
30-07-2016,1142.74
31-07-2016,1054.524
01-08-2016,1321.94
02-08-2016,1356.852
03-08-2016,1382.448
04-08-2016,1376.755
05-08-2016,1333.847
06-08-2016,1126.238
07-08-2016,1038.178
08-08-2016,1339.952
09-08-2016,1348.403
10-08-2016,1342.669
11-08-2016,1336.473
12-08-2016,1332.298
13-08-2016,1134.686
14-08-2016,1036.969
15-08-2016,1286.423
16-08-2016,1346.943
17-08-2016,1342.218
18-08-2016,1354.995
19-08-2016,1341.012
20-08-2016,1143.534
21-08-2016,1042.629
22-08-2016,1357.518
23-08-2016,1389.365
24-08-2016,1405.574
25-08-2016,1414.684
26-08-2016,1399.299
27-08-2016,1183.501
28-08-2016,1095.56
29-08-2016,1401.324
30-08-2016,1387.894
31-08-2016,1401.426
01-09-2016,1407.52
02-09-2016,1382.375
03-09-2016,1156.702
04-09-2016,1091.754
05-09-2016,1384.297
06-09-2016,1398.754
07-09-2016,1405.116
08-09-2016,1420.959
09-09-2016,1392.97
10-09-2016,1173.301
11-09-2016,1088.362
12-09-2016,1409.987
13-09-2016,1446.824
14-09-2016,1442.332
15-09-2016,1436.421
16-09-2016,1397.158
17-09-2016,1179.558
18-09-2016,1087.556
19-09-2016,1389.524
20-09-2016,1410.447
21-09-2016,1407.202
22-09-2016,1401.531
23-09-2016,1383.836
24-09-2016,1160.873
25-09-2016,1074.47
26-09-2016,1394.293
27-09-2016,1422.983
28-09-2016,1435.492
29-09-2016,1436.797
30-09-2016,1403.626
01-10-2016,1175.987
02-10-2016,1081.683
03-10-2016,1105.195
04-10-2016,1422.066
05-10-2016,1455.863
06-10-2016,1489.808
07-10-2016,1452.49
08-10-2016,1233.154
09-10-2016,1143.149
10-10-2016,1456.039
11-10-2016,1494.224
12-10-2016,1495.956
13-10-2016,1503.571
14-10-2016,1477.953
15-10-2016,1243.613
16-10-2016,1136.267
17-10-2016,1461.414
18-10-2016,1489.622
19-10-2016,1503.565
20-10-2016,1506.204
21-10-2016,1479.348
22-10-2016,1247.09
23-10-2016,1154.998
24-10-2016,1482.911
25-10-2016,1499.188
26-10-2016,1495.441
27-10-2016,1495.821
28-10-2016,1480.316
29-10-2016,1243.55
30-10-2016,1141.624
31-10-2016,1331.536
01-11-2016,1301.873
02-11-2016,1519.388
03-11-2016,1532.05
04-11-2016,1509.537
05-11-2016,1299.408
06-11-2016,1204.939
07-11-2016,1529.163
08-11-2016,1571.629
09-11-2016,1577.031
10-11-2016,1577.657
11-11-2016,1568.043
12-11-2016,1343.044
13-11-2016,1252.972
14-11-2016,1564.09
15-11-2016,1604.101
16-11-2016,1574.039
17-11-2016,1564.308
18-11-2016,1544.541
19-11-2016,1334.341
20-11-2016,1233.973
21-11-2016,1533.053
22-11-2016,1552.999
23-11-2016,1546.154
24-11-2016,1565.587
25-11-2016,1544.217
26-11-2016,1336.736
27-11-2016,1236.953
28-11-2016,1573.721
29-11-2016,1628.617
30-11-2016,1638.339
01-12-2016,1631.279
02-12-2016,1585.45
03-12-2016,1371.141
04-12-2016,1299.91
05-12-2016,1614.383
06-12-2016,1650.038
07-12-2016,1671.129
08-12-2016,1632.362
09-12-2016,1591.42
10-12-2016,1345.308
11-12-2016,1267.997
12-12-2016,1569.869
13-12-2016,1602.297
14-12-2016,1595.293
15-12-2016,1601.397
16-12-2016,1567.488
17-12-2016,1365.579
18-12-2016,1266.495
19-12-2016,1542.018
20-12-2016,1572.427
21-12-2016,1567.399
22-12-2016,1512.661
23-12-2016,1415.811
24-12-2016,1195.354
25-12-2016,1117.673
26-12-2016,1121.213
27-12-2016,1289.324
28-12-2016,1294.881
29-12-2016,1295.897
30-12-2016,1291.044
31-12-2016,1212.568
01-01-2017,1130.413
02-01-2017,1441.052
03-01-2017,1529.99
04-01-2017,1553.083
05-01-2017,1547.238
06-01-2017,1501.795
07-01-2017,1405.145
08-01-2017,1301.011
09-01-2017,1604.348
10-01-2017,1639.046
11-01-2017,1654.809
12-01-2017,1620.597
13-01-2017,1608.895
14-01-2017,1392.736
15-01-2017,1289.904
16-01-2017,1605.465
17-01-2017,1649.104
18-01-2017,1669.395
19-01-2017,1667.477
20-01-2017,1641.737
21-01-2017,1423.02
22-01-2017,1340.341
23-01-2017,1663.492
24-01-2017,1682.002
25-01-2017,1674.171
26-01-2017,1659.527
27-01-2017,1629.164
28-01-2017,1394.033
29-01-2017,1296.17
30-01-2017,1605.356
31-01-2017,1620.86
01-02-2017,1627.965
02-02-2017,1604.12
03-02-2017,1574.576
04-02-2017,1344.391
05-02-2017,1238.879
06-02-2017,1574.502
07-02-2017,1621.574
08-02-2017,1625.415
09-02-2017,1637.74
10-02-2017,1622.785
11-02-2017,1386.709
12-02-2017,1293.212
13-02-2017,1597.275
14-02-2017,1593.56
15-02-2017,1579.457
16-02-2017,1576.044
17-02-2017,1556.106
18-02-2017,1327.272
19-02-2017,1245.979
20-02-2017,1563.139
21-02-2017,1566.902
22-02-2017,1584.343
23-02-2017,1561.235
24-02-2017,1539.603
25-02-2017,1319.075
26-02-2017,1208.725
27-02-2017,1467.695
28-02-2017,1532.536
01-03-2017,1551.41
02-03-2017,1541.733
03-03-2017,1514.114
04-03-2017,1265.589
05-03-2017,1185.541
06-03-2017,1519.85
07-03-2017,1554.86
08-03-2017,1565.245
09-03-2017,1545.066
10-03-2017,1496.809
11-03-2017,1265.416
12-03-2017,1170.7
13-03-2017,1478.837
14-03-2017,1508.366
15-03-2017,1497.831
16-03-2017,1485.207
17-03-2017,1477.5
18-03-2017,1294.453
19-03-2017,1180.593
20-03-2017,1476.082
21-03-2017,1510.116
22-03-2017,1511.842
23-03-2017,1498.325
24-03-2017,1467.528
25-03-2017,1234.089
26-03-2017,1126.869
27-03-2017,1429.636
28-03-2017,1445.382
29-03-2017,1455.418
30-03-2017,1439.171
31-03-2017,1402.585
01-04-2017,1186.056
02-04-2017,1096.921
03-04-2017,1407.901
04-04-2017,1426.521
05-04-2017,1456.718
06-04-2017,1463.906
07-04-2017,1450.322
08-04-2017,1202.753
09-04-2017,1106.114
10-04-2017,1430.915
11-04-2017,1451.163
12-04-2017,1455.273
13-04-2017,1420.099
14-04-2017,1130.276
15-04-2017,1154.583
16-04-2017,1048.707
17-04-2017,1086.456
18-04-2017,1432.359
19-04-2017,1476.37
20-04-2017,1472.599
21-04-2017,1458.738
22-04-2017,1254.143
23-04-2017,1156.946
24-04-2017,1448.633
25-04-2017,1482.644
26-04-2017,1488.591
27-04-2017,1485.878
28-04-2017,1452.533
29-04-2017,1209.53
30-04-2017,1091.063
01-05-2017,1103.225
02-05-2017,1452.669
03-05-2017,1471.946
04-05-2017,1487.176
05-05-2017,1446.117
06-05-2017,1199.384
07-05-2017,1113.129
08-05-2017,1442.223
09-05-2017,1434.6
10-05-2017,1425.515
11-05-2017,1419.331
12-05-2017,1406.466
13-05-2017,1171.82
14-05-2017,1071.069
15-05-2017,1387.278
16-05-2017,1421.664
17-05-2017,1426.872
18-05-2017,1429.989
19-05-2017,1416.083
20-05-2017,1171.156
21-05-2017,1070.711
22-05-2017,1383.231
23-05-2017,1419.738
24-05-2017,1397.888
25-05-2017,1094.2
26-05-2017,1229.704
27-05-2017,1140.566
28-05-2017,1079.39
29-05-2017,1414.019
30-05-2017,1450.411
31-05-2017,1437.944
01-06-2017,1407.461
02-06-2017,1392.361
03-06-2017,1162.876
04-06-2017,1016.024
05-06-2017,1028.159
06-06-2017,1367.605
07-06-2017,1401.233
08-06-2017,1388.365
09-06-2017,1380.886
10-06-2017,1149.633
11-06-2017,1067.459
12-06-2017,1393.638
13-06-2017,1400.213
14-06-2017,1369.96
15-06-2017,1204.597
16-06-2017,1302.817
17-06-2017,1139.368
18-06-2017,1065.075
19-06-2017,1394.063
20-06-2017,1440.547
21-06-2017,1434.325
22-06-2017,1459.289
23-06-2017,1425.38
24-06-2017,1184.272
25-06-2017,1086.637
26-06-2017,1399.3
27-06-2017,1417.749
28-06-2017,1431.5
29-06-2017,1411.06
30-06-2017,1383.979
01-07-2017,1160.762
02-07-2017,1074.715
03-07-2017,1368.537
04-07-2017,1393.457
05-07-2017,1396.984
06-07-2017,1408.679
07-07-2017,1395.258
08-07-2017,1173.655
09-07-2017,1066.22
10-07-2017,1387.963
11-07-2017,1394.364
12-07-2017,1412.276
13-07-2017,1374.525
14-07-2017,1343.568
15-07-2017,1124.203
16-07-2017,1046.128
17-07-2017,1350.745
18-07-2017,1380.639
19-07-2017,1411.458
20-07-2017,1401.05
21-07-2017,1355.297
22-07-2017,1151.213
23-07-2017,1048.236
24-07-2017,1336.969
25-07-2017,1373.256
26-07-2017,1365.235
27-07-2017,1356.974
28-07-2017,1328.12
29-07-2017,1132.547
30-07-2017,1061.415
31-07-2017,1333.13
01-08-2017,1364.819
02-08-2017,1365.735
03-08-2017,1389.445
04-08-2017,1349.423
05-08-2017,1130.134
06-08-2017,1024.324
07-08-2017,1302.062
08-08-2017,1343.899
09-08-2017,1342.432
10-08-2017,1351.491
11-08-2017,1329.039
12-08-2017,1121.458
13-08-2017,1025.07
14-08-2017,1305.341
15-08-2017,1333.398
16-08-2017,1364.029
17-08-2017,1377.745
18-08-2017,1362.48
19-08-2017,1130.982
20-08-2017,1042.809
21-08-2017,1347.212
22-08-2017,1363.146
23-08-2017,1365.414
24-08-2017,1381.885
25-08-2017,1363.835
26-08-2017,1155.017
27-08-2017,1066.659
28-08-2017,1369.098
29-08-2017,1409.367
30-08-2017,1434.052
31-08-2017,1417.97368
01-09-2017,1361.78735
02-09-2017,1135.72984
03-09-2017,1057.50932
04-09-2017,1359.36636
05-09-2017,1391.71549
06-09-2017,1421.76263
07-09-2017,1406.76505
08-09-2017,1407.68179
09-09-2017,1187.91825
10-09-2017,1092.1046
11-09-2017,1411.22858
12-09-2017,1428.50639
13-09-2017,1460.61621
14-09-2017,1456.47487
15-09-2017,1409.7847
16-09-2017,1181.50447
17-09-2017,1095.32021
18-09-2017,1403.63214
19-09-2017,1429.80947
20-09-2017,1442.87787
21-09-2017,1421.64603
22-09-2017,1401.40633
23-09-2017,1191.10345
24-09-2017,1115.07288
25-09-2017,1419.59171
26-09-2017,1445.40606
27-09-2017,1451.00792
28-09-2017,1446.44828
29-09-2017,1427.92132
30-09-2017,1216.86135
01-10-2017,1106.68587
02-10-2017,1327.67473
03-10-2017,1176.7697
04-10-2017,1458.9855
05-10-2017,1480.53577
06-10-2017,1463.70211
07-10-2017,1248.2794
08-10-2017,1150.3125
09-10-2017,1458.46922
10-10-2017,1489.54663
11-10-2017,1490.02758
12-10-2017,1492.93612
13-10-2017,1463.11905
14-10-2017,1234.93129
15-10-2017,1119.08821
16-10-2017,1438.02368
17-10-2017,1464.32599
18-10-2017,1460.71347
19-10-2017,1466.94208
20-10-2017,1469.67145
21-10-2017,1246.57986
22-10-2017,1164.39959
23-10-2017,1483.51188
24-10-2017,1508.51484
25-10-2017,1506.14869
26-10-2017,1493.68102
27-10-2017,1480.50323
28-10-2017,1284.26158
29-10-2017,1176.91823
30-10-2017,1345.87389
31-10-2017,1204.08577
01-11-2017,1309.18478
02-11-2017,1474.19484
03-11-2017,1471.18241
04-11-2017,1284.77485
05-11-2017,1193.85495
06-11-2017,1505.67173
07-11-2017,1545.63945
08-11-2017,1547.48171
09-11-2017,1557.63091
10-11-2017,1560.41732
11-11-2017,1346.43916
12-11-2017,1241.51495
13-11-2017,1538.83561
14-11-2017,1577.45348
15-11-2017,1562.03367
16-11-2017,1574.73479
17-11-2017,1552.2178
18-11-2017,1369.91888
19-11-2017,1268.00462
20-11-2017,1565.56805
21-11-2017,1576.49592
22-11-2017,1558.72998
23-11-2017,1581.7877
24-11-2017,1528.12694
25-11-2017,1333.15585
26-11-2017,1276.09818
27-11-2017,1602.17797
28-11-2017,1615.38061
29-11-2017,1603.98435
30-11-2017,1617.03309
01-12-2017,1592.96187
02-12-2017,1391.85405
03-12-2017,1330.26226
04-12-2017,1620.97758
05-12-2017,1643.72307
06-12-2017,1639.08265
07-12-2017,1628.47979
08-12-2017,1618.05658
09-12-2017,1415.34531
10-12-2017,1318.10964
11-12-2017,1614.15862
12-12-2017,1647.36346
13-12-2017,1651.90418
14-12-2017,1636.54375
15-12-2017,1576.93197
16-12-2017,1382.87708
17-12-2017,1297.21916
18-12-2017,1578.69079
19-12-2017,1586.4823
20-12-2017,1559.68569
21-12-2017,1520.37206
22-12-2017,1423.23782
23-12-2017,1272.17085
24-12-2017,1141.7573
25-12-2017,1111.28338
26-12-2017,1130.11683
27-12-2017,1263.94091
28-12-2017,1299.86398
29-12-2017,1295.08753
30-12-2017,1215.44897
31-12-2017,1107.11488
